INFRASA,Matricula,Peso,Aviación,Aerolinea,Vuelo,Tarjeta,Fecha,Fecha OK,Hora,Destino / Origen,Nombre Destino / Origen
31627,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-01-31,2020-01-31,12:02:00,SKBO,BOGOTA
31628,N743AV,77000,Comercial,AVA,9806.0,Salida,2020-01-31,2020-01-31,12:36:00,SKBO,BOGOTA
31629,EJC2173,9300,Estatal,EJC,2.0,Salida,2020-01-31,2020-01-31,12:32:00,SKUL,TULUA
31630,HK5038,1300,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-02-01,2020-02-01,8:38:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
31631,N562AV,77000,Comercial,AVA,8516.0,Salida,2020-01-31,2020-01-31,13:57:00,SKBO,BOGOTA
31632,CCCOU,70000,Comercial,ARE,4213.0,Salida,2020-01-31,2020-01-31,14:46:00,SKBO,BOGOTA
31633,HK5310,18600,Comercial,EFY,9057.0,Salida,2020-01-31,2020-01-31,14:54:00,SKMD,MEDELLIN
31634,PNC0204,2000,Estatal,FRPN,2.0,Salida,2020-01-31,2020-01-31,14:57:00,SKUI,QUIBDO
31636,N743AV,77000,Comercial,AVA,8504.0,Salida,2020-01-31,2020-01-31,16:03:00,SKBO,BOGOTA
31637,HK5294,22800,Comercial,EFY,9185.0,Salida,2020-01-31,2020-01-31,16:10:00,SKBO,BOGOTA
31638,N730AV,75500,Comercial,AVA,8518.0,Salida,2020-01-31,2020-01-31,18:05:00,SKBO,BOGOTA
31639,HK5308,73500,Comercial,FAST COLOMBIA S.A.S,6780.0,Salida,2020-01-31,2020-01-31,18:44:00,SKCG,CARTAGENA
31640,N195AV,77000,Comercial,AVA,9418.0,Salida,2020-01-31,2020-01-31,19:03:00,SKBO,BOGOTA
31641,HK5294,22800,Comercial,EFY,9189.0,Salida,2020-01-31,2020-01-31,20:22:00,SKBO,BOGOTA
31643,HK5070,18600,Comercial,EFY,9059.0,Salida,2020-01-31,2020-01-31,19:10:00,SKMD,MEDELLIN
31644,HK5310,18600,Comercial,EFY,7785.0,Salida,2020-01-31,2020-01-31,19:14:00,SKRG,RIONEGRO
31645,HK5051,77000,Comercial,FAST COLOMBIA S.A.S,8039.0,Salida,2020-01-31,2020-01-31,19:36:00,SKSM,SANTA MARTA
31646,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8090.0,Salida,2020-01-31,2020-01-31,20:10:00,SKCG,CARTAGENA
31647,N562AV,77000,Comercial,AVA,9810.0,Salida,2020-01-31,2020-01-31,20:31:00,SKBO,BOGOTA
31648,HK5310,18600,Comercial,EFY,7783.0,Salida,2020-01-31,2020-01-31,21:46:00,SKRG,RIONEGRO
31649,hk5293,22800,Comercial,EFY,9187.0,Salida,2020-01-31,2020-01-31,22:30:00,SKBO,BOGOTA
31650,HK5294,22800,Comercial,EFY,9107.0,Salida,2020-02-01,2020-02-01,8:35:00,SKBO,BOGOTA
31652,N426AV,77000,Comercial,AVA,9856.0,Salida,2020-02-01,2020-02-01,1:27:00,SKSP,SAN ANDRES
31653,HP1564,50000,Comercial,RPB,624.0,Salida,2020-02-01,2020-02-01,5:21:00,MPTO,TOCUMEN
31654,HK5310,18600,Comercial,EFY,9175.0,Salida,2020-02-01,2020-02-01,5:36:00,SKMD,MEDELLIN
31655,N426AV,77000,Comercial,AVA,8510.0,Salida,2020-02-01,2020-02-01,6:02:00,SKBO,BOGOTA
31656,HK5199,18600,Comercial,EFY,9051.0,Salida,2020-02-01,2020-02-01,7:23:00,SKMD,MEDELLIN
31657,N426AV,77000,Comercial,AVA,8408.0,Salida,2020-02-01,2020-02-01,9:21:00,SKBO,BOGOTA
31658,N688TA,77000,Comercial,AVA,8512.0,Salida,2020-02-01,2020-02-01,10:47:00,SKBO,BOGOTA
31659,HK5070,18600,Comercial,EFY,9053.0,Salida,2020-02-01,2020-02-01,11:12:00,SKMD,MEDELLIN
31660,HK5294,22800,Comercial,EFY,7751.0,Salida,2020-02-01,2020-02-01,11:33:00,SKBO,BOGOTA
31661,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-02-01,2020-02-01,12:02:00,SKBO,BOGOTA
31662,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-02-01,2020-02-01,12:05:00,SKCG,CARTAGENA
31663,N426AV,77000,Comercial,AVA,9806.0,Salida,2020-02-01,2020-02-01,12:30:00,SKBO,BOGOTA
31664,PNC0255,621,Estatal,FRPN,2.0,Salida,2020-02-01,2020-02-01,8:40:00,SKBO,BOGOTA
31665,HK5038,1300,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-02-03,2020-02-03,11:21:00,SKGO,CARTAGO
31666,HK3704,5700,General,RIO SUR,2.0,Salida,2020-02-03,2020-02-03,21:30:00,SKBO,BOGOTA
31667,N688TA,77000,Comercial,AVA,8516.0,Salida,2020-02-01,2020-02-01,13:49:00,SKBO,BOGOTA
31668,HK5199,18600,Comercial,EFY,9057.0,Salida,2020-02-01,2020-02-01,14:07:00,SKMD,MEDELLIN
31669,HK5131,2800,Comercial,AEXPA,101.0,Salida,2020-01-31,2020-01-31,15:47:00,SKUI,QUIBDO
31670,HK5331,18600,Comercial,EFY,6929.0,Salida,2020-01-31,2020-01-31,19:07:00,SKCG,CARTAGENA
31671,HK5331,18600,Comercial,EFY,,Salida,2020-01-31,2020-01-31,23:30:00,SKCG,CARTAGENA
31672,N284AV,77000,Comercial,AVA,8504.0,Salida,2020-02-01,2020-02-01,16:03:00,SKBO,BOGOTA
31673,hk5293,22800,Comercial,EFY,9185.0,Salida,2020-02-01,2020-02-01,15:58:00,SKBO,BOGOTA
31674,HK5199,18600,Comercial,EFY,9059.0,Salida,2020-02-01,2020-02-01,16:08:00,SKMD,MEDELLIN
31675,N281AV,77000,Comercial,AVA,8518.0,Salida,2020-02-01,2020-02-01,18:10:00,SKBO,BOGOTA
31676,N446AV,77000,Comercial,AVA,9418.0,Salida,2020-02-01,2020-02-01,18:56:00,SKBO,BOGOTA
31677,hk5293,22800,Comercial,EFY,7751.0,Salida,2020-02-02,2020-02-02,11:15:00,SKBO,BOGOTA
31678,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8071.0,Salida,2020-02-01,2020-02-01,19:26:00,SKSM,SANTA MARTA
31679,CCCPE,70000,Comercial,ARE,4211.0,Salida,2020-02-01,2020-02-01,20:08:00,SKBO,BOGOTA
31680,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,8090.0,Salida,2020-02-01,2020-02-01,20:12:00,SKCG,CARTAGENA
31681,N411AV,77000,Comercial,AVA,9810.0,Salida,2020-02-01,2020-02-01,20:25:00,SKBO,BOGOTA
31682,hk5323,23000,Comercial,AVA,8432.0,Salida,2020-02-01,2020-02-01,21:16:00,SKBO,BOGOTA
31683,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,8135.0,Salida,2020-02-01,2020-02-01,20:42:00,SKBO,BOGOTA
31684,HK5294,22800,Comercial,EFY,9187.0,Salida,2020-02-01,2020-02-01,21:12:00,SKBO,BOGOTA
31685,N821AV,77000,Comercial,AVA,9875.0,Salida,2020-02-01,2020-02-01,23:24:00,SKBG,BUCARAMANGA
31686,HP1556,50000,Comercial,RPB,624.0,Salida,2020-02-02,2020-02-02,5:20:00,MPTO,TOCUMEN
31687,N284AV,77000,Comercial,AVA,9856.0,Salida,2020-02-02,2020-02-02,1:27:00,SKSP,SAN ANDRES
31688,N284AV,77000,Comercial,AVA,8510.0,Salida,2020-02-02,2020-02-02,6:02:00,SKBO,BOGOTA
31689,HK3308,1633,General,DRAGADOS HIDRAULICOS S.A.,0.0,Salida,2020-02-02,2020-02-02,10:30:00,SKGY,GUAYMARAL
31690,N284AV,77000,Comercial,AVA,8408.0,Salida,2020-02-02,2020-02-02,10:00:00,SKBO,BOGOTA
31691,N519AV,75500,Comercial,AVA,8512.0,Salida,2020-02-02,2020-02-02,10:36:00,SKBO,BOGOTA
31692,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-02-02,2020-02-02,10:32:00,SKCG,CARTAGENA
31693,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-02-02,2020-02-02,12:04:00,SKBO,BOGOTA
31694,N446AV,77000,Comercial,AVA,9806.0,Salida,2020-02-02,2020-02-02,12:12:00,SKBO,BOGOTA
31695,HK5294,22800,Comercial,EFY,9109.0,Salida,2020-02-02,2020-02-02,12:28:00,SKBO,BOGOTA
31696,N519AV,75500,Comercial,AVA,8516.0,Salida,2020-02-02,2020-02-02,13:48:00,SKBO,BOGOTA
31697,HK5282,18600,Comercial,EFY,9057.0,Salida,2020-02-02,2020-02-02,14:13:00,SKMD,MEDELLIN
31698,N4005X,73029,Comercial,AAL,1134.0,Salida,2020-02-02,2020-02-02,15:33:00,KMIA,MIAMI
31699,N538AV,77000,Comercial,AVA,8504.0,Salida,2020-02-02,2020-02-02,15:53:00,SKBO,BOGOTA
31700,hk5293,22800,Comercial,EFY,9185.0,Salida,2020-02-02,2020-02-02,16:06:00,SKBO,BOGOTA
31701,HK5282,18600,Comercial,EFY,9059.0,Salida,2020-02-02,2020-02-02,16:19:00,SKMD,MEDELLIN
31702,N284AV,77000,Comercial,AVA,8518.0,Salida,2020-02-02,2020-02-02,18:21:00,SKBO,BOGOTA
31703,HP1560,50000,Comercial,RPB,684.0,Salida,2020-02-02,2020-02-02,19:00:00,MPTO,TOCUMEN
31704,N538AV,77000,Comercial,AVA,9418.0,Salida,2020-02-02,2020-02-02,19:10:00,SKBO,BOGOTA
31705,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,6780.0,Salida,2020-02-02,2020-02-02,18:51:00,SKCG,CARTAGENA
31706,hk5293,22800,Comercial,EFY,9189.0,Salida,2020-02-02,2020-02-02,19:56:00,SKBO,BOGOTA
31707,HK5310,18600,Comercial,EFY,9175.0,Salida,2020-02-03,2020-02-03,5:54:00,SKMD,MEDELLIN
31708,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8071.0,Salida,2020-02-02,2020-02-02,19:28:00,SKSM,SANTA MARTA
31709,HK5308,73500,Comercial,FAST COLOMBIA S.A.S,8090.0,Salida,2020-02-02,2020-02-02,20:13:00,SKCG,CARTAGENA
31710,PNC0255,621,Estatal,FRPN,2.0,Salida,2020-02-02,2020-02-02,18:55:00,SKBO,BOGOTA
31711,N149GJ,3970,General,INVERSIONES INMOBILARIAS,2.0,Salida,2020-02-13,2020-02-13,6:00:00,SKGY,GUAYMARAL
31712,CCCOX,70000,Comercial,ARE,4211.0,Salida,2020-02-02,2020-02-02,20:33:00,SKBO,BOGOTA
31713,N980AV,77000,Comercial,AVA,9810.0,Salida,2020-02-02,2020-02-02,20:37:00,SKBO,BOGOTA
31714,hk5323,23000,Comercial,AVA,8432.0,Salida,2020-02-02,2020-02-02,21:05:00,SKBO,BOGOTA
31715,hk5293,22800,Comercial,EFY,9105.0,Salida,2020-02-03,2020-02-03,5:39:00,SKBO,BOGOTA
31716,N451AV,77000,Comercial,AVA,8510.0,Salida,2020-02-03,2020-02-03,6:03:00,SKBO,BOGOTA
31717,HP1540,50000,Comercial,RPB,624.0,Salida,2020-02-03,2020-02-03,5:14:00,MPTO,TOCUMEN
31718,HK5043,1814,General,AEROOCCIDENTE,0.0,Salida,2020-02-03,2020-02-03,11:30:00,SKCL,CALI
31719,N281AV,77000,Comercial,AVA,8538.0,Salida,2020-02-03,2020-02-03,7:33:00,SKBO,BOGOTA
31720,HK5266,17894,Comercial,EFY,9051.0,Salida,2020-02-03,2020-02-03,7:21:00,SKMD,MEDELLIN
31721,N451AV,77000,Comercial,AVA,8408.0,Salida,2020-02-03,2020-02-03,9:25:00,SKBO,BOGOTA
31722,hk5293,22800,Comercial,EFY,9107.0,Salida,2020-02-03,2020-02-03,9:39:00,SKBO,BOGOTA
31723,N281AV,77000,Comercial,AVA,8512.0,Salida,2020-02-03,2020-02-03,10:55:00,SKBO,BOGOTA
31724,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-02-03,2020-02-03,11:56:00,SKBO,BOGOTA
31725,N451AV,77000,Comercial,AVA,9806.0,Salida,2020-02-03,2020-02-03,12:20:00,SKBO,BOGOTA
31726,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-02-03,2020-02-03,11:35:00,SKCG,CARTAGENA
31727,HK5159,18600,Comercial,EFY,9053.0,Salida,2020-02-03,2020-02-03,11:58:00,SKMD,MEDELLIN
31728,hk5293,22800,Comercial,EFY,7751.0,Salida,2020-02-03,2020-02-03,12:23:00,SKBO,BOGOTA
31729,PNC0243,11250,Estatal,FRPN,0.0,Salida,2020-02-03,2020-02-03,9:40:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
31730,HK4673,7668,General,SEARCA,0.0,Salida,2020-02-03,2020-02-03,10:30:00,SKBO,BOGOTA
31731,HK5038,1300,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-02-04,2020-02-04,8:30:00,SKGO,CARTAGO
31732,N281AV,77000,Comercial,AVA,8516.0,Salida,2020-02-03,2020-02-03,13:46:00,SKBO,BOGOTA
31733,HK5310,18600,Comercial,EFY,9057.0,Salida,2020-02-03,2020-02-03,14:16:00,SKMD,MEDELLIN
31734,N671NG,4740,General,AUTOMOTORA DE OCCIDENTE S,2.0,Salida,2020-02-07,2020-02-07,14:30:00,SKMD,MEDELLIN
31735,HK5043,1814,General,AEROOCCIDENTE,2.0,Salida,2020-02-03,2020-02-03,15:30:00,SKCL,CALI
31736,HK5294,22800,Comercial,EFY,9185.0,Salida,2020-02-03,2020-02-03,16:18:00,SKBO,BOGOTA
31737,N821AV,77000,Comercial,AVA,8504.0,Salida,2020-02-03,2020-02-03,16:28:00,SKBO,BOGOTA
31738,HK5310,18600,Comercial,EFY,9059.0,Salida,2020-02-03,2020-02-03,16:25:00,SKMD,MEDELLIN
31739,HK5131,2800,Comercial,AEXPA,2.0,Salida,2020-02-03,2020-02-03,7:15:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
31740,HK5131,2800,Comercial,AEXPA,101.0,Salida,2020-02-03,2020-02-03,9:30:00,SKUI,QUIBDO
31741,N398AV,77000,Comercial,AVA,8518.0,Salida,2020-02-03,2020-02-03,18:16:00,SKBO,BOGOTA
31742,HK5310,18600,Comercial,EFY,7783.0,Salida,2020-02-03,2020-02-03,19:12:00,SKRG,RIONEGRO
31743,HK5294,22800,Comercial,EFY,9189.0,Salida,2020-02-03,2020-02-03,20:02:00,SKBO,BOGOTA
31744,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8071.0,Salida,2020-02-03,2020-02-03,19:28:00,SKSM,SANTA MARTA
31745,CCCOZ,70000,Comercial,ARE,4211.0,Salida,2020-02-03,2020-02-03,20:05:00,SKBO,BOGOTA
31746,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,8090.0,Salida,2020-02-03,2020-02-03,20:14:00,SKCG,CARTAGENA
31747,HK3704,5700,General,RIO SUR,2.0,Salida,2020-02-03,2020-02-03,21:33:00,SKBO,BOGOTA
31748,N281AV,77000,Comercial,AVA,9810.0,Salida,2020-02-03,2020-02-03,20:19:00,SKBO,BOGOTA
31749,N562AV,77000,Comercial,AVA,9418.0,Salida,2020-02-03,2020-02-03,20:33:00,SKBO,BOGOTA
31750,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8135.0,Salida,2020-02-03,2020-02-03,20:39:00,SKBO,BOGOTA
31751,HK5310,18600,Comercial,EFY,9175.0,Salida,2020-02-04,2020-02-04,5:56:00,SKMD,MEDELLIN
31752,HK5294,22800,Comercial,EFY,9105.0,Salida,2020-02-04,2020-02-04,5:38:00,SKBO,BOGOTA
31753,HP1561,50000,Comercial,RPB,624.0,Salida,2020-02-04,2020-02-04,5:15:00,MPTO,TOCUMEN
31754,N538AV,77000,Comercial,AVA,8510.0,Salida,2020-02-04,2020-02-04,6:02:00,SKBO,BOGOTA
31755,N745AV,77000,Comercial,AVA,8538.0,Salida,2020-02-04,2020-02-04,7:31:00,SKBO,BOGOTA
31756,HK5266,17894,Comercial,EFY,9051.0,Salida,2020-02-04,2020-02-04,7:20:00,SKMD,MEDELLIN
31757,HK5294,22800,Comercial,EFY,9107.0,Salida,2020-02-04,2020-02-04,8:24:00,SKBO,BOGOTA
31758,N538AV,77000,Comercial,AVA,8408.0,Salida,2020-02-04,2020-02-04,9:08:00,SKBO,BOGOTA
31759,HK5043,1814,General,AEROOCCIDENTE,0.0,Salida,2020-02-04,2020-02-04,9:30:00,SKCL,CALI
31760,HK4785,2072,General,S.A.E SERVICIOS AEREOS ES,0.0,Salida,2020-02-04,2020-02-04,12:10:00,SKAR,ARMENIA
31761,HK5159,18600,Comercial,EFY,9053.0,Salida,2020-02-04,2020-02-04,10:15:00,SKMD,MEDELLIN
31762,HK5294,22800,Comercial,EFY,7751.0,Salida,2020-02-04,2020-02-04,10:59:00,SKBO,BOGOTA
31763,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-02-04,2020-02-04,11:17:00,SKCG,CARTAGENA
31764,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-02-04,2020-02-04,12:03:00,SKBO,BOGOTA
31765,N538AV,77000,Comercial,AVA,9806.0,Salida,2020-02-04,2020-02-04,12:05:00,SKBO,BOGOTA
31766,HK5038,1300,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-02-04,2020-02-04,11:35:00,SKGO,CARTAGO
31767,N741AV,75500,Comercial,AVA,8516.0,Salida,2020-02-04,2020-02-04,13:59:00,SKBO,BOGOTA
31768,HK5038,1300,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-02-04,2020-02-04,14:45:00,SKGO,CARTAGO
31769,HK5310,18600,Comercial,EFY,9057.0,Salida,2020-02-04,2020-02-04,14:05:00,SKMD,MEDELLIN
31770,N8030F,73029,Comercial,AAL,1134.0,Salida,2020-02-04,2020-02-04,15:30:00,KMIA,MIAMI
31771,N538AV,77000,Comercial,AVA,8504.0,Salida,2020-02-04,2020-02-04,15:48:00,SKBO,BOGOTA
31772,HK5310,18600,Comercial,EFY,9059.0,Salida,2020-02-04,2020-02-04,16:14:00,SKMD,MEDELLIN
31773,hk5293,22800,Comercial,EFY,9185.0,Salida,2020-02-04,2020-02-04,16:16:00,SKBO,BOGOTA
31774,HP1558,50000,Comercial,RPB,684.0,Salida,2020-02-04,2020-02-04,18:38:00,MPTO,TOCUMEN
31775,N345AV,77000,Comercial,AVA,8518.0,Salida,2020-02-04,2020-02-04,19:50:00,SKBO,BOGOTA
31776,N538AV,77000,Comercial,AVA,9418.0,Salida,2020-02-04,2020-02-04,20:05:00,SKBO,BOGOTA
31777,HK5310,18600,Comercial,EFY,7783.0,Salida,2020-02-04,2020-02-04,19:08:00,SKRG,RIONEGRO
31778,hk5293,22800,Comercial,EFY,9189.0,Salida,2020-02-04,2020-02-04,19:25:00,SKBO,BOGOTA
31779,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8071.0,Salida,2020-02-04,2020-02-04,19:28:00,SKSM,SANTA MARTA
31780,CCCPQ,70000,Comercial,ARE,4211.0,Salida,2020-02-04,2020-02-04,20:10:00,SKBO,BOGOTA
31781,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,8090.0,Salida,2020-02-04,2020-02-04,20:13:00,SKCG,CARTAGENA
31782,HK5038,1300,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-02-05,2020-02-05,8:30:00,SKGO,CARTAGO
31783,N557AV,75500,Comercial,AVA,9810.0,Salida,2020-02-04,2020-02-04,20:28:00,SKBO,BOGOTA
31784,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8135.0,Salida,2020-02-04,2020-02-04,20:40:00,SKBO,BOGOTA
31785,HK5310,18600,Comercial,EFY,9175.0,Salida,2020-02-05,2020-02-05,5:48:00,SKMD,MEDELLIN
31786,hk5293,22800,Comercial,EFY,9105.0,Salida,2020-02-05,2020-02-05,6:04:00,SKBO,BOGOTA
31787,HP1559,50000,Comercial,RPB,624.0,Salida,2020-02-05,2020-02-05,5:14:00,MPTO,TOCUMEN
31788,N401AV,77000,Comercial,AVA,9856.0,Salida,2020-02-05,2020-02-05,1:01:00,SKSP,SAN ANDRES
31789,N401AV,77000,Comercial,AVA,8510.0,Salida,2020-02-05,2020-02-05,6:02:00,SKBO,BOGOTA
31790,N557AV,75500,Comercial,AVA,8538.0,Salida,2020-02-05,2020-02-05,7:36:00,SKBO,BOGOTA
31791,HK5159,18600,Comercial,EFY,9051.0,Salida,2020-02-05,2020-02-05,7:39:00,SKMD,MEDELLIN
31792,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,8021.0,Salida,2020-02-05,2020-02-05,9:04:00,SKRG,RIONEGRO
31793,hk5293,22800,Comercial,EFY,9107.0,Salida,2020-02-05,2020-02-05,9:20:00,SKBO,BOGOTA
31794,N195AV,77000,Comercial,AVA,8408.0,Salida,2020-02-05,2020-02-05,9:45:00,SKBO,BOGOTA
31795,N557AV,75500,Comercial,AVA,8512.0,Salida,2020-02-05,2020-02-05,10:30:00,SKBO,BOGOTA
31796,HK5071,17894,Comercial,EFY,9053.0,Salida,2020-02-05,2020-02-05,10:18:00,SKMD,MEDELLIN
31797,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-02-05,2020-02-05,10:38:00,SKCG,CARTAGENA
31798,HK5038,1300,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-02-06,2020-02-06,10:06:00,SKGO,CARTAGO
31799,hk5293,22800,Comercial,EFY,7751.0,Salida,2020-02-05,2020-02-05,11:53:00,SKBO,BOGOTA
31800,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-02-05,2020-02-05,12:06:00,SKBO,BOGOTA
31801,N992AV,77000,Comercial,AVA,9806.0,Salida,2020-02-05,2020-02-05,12:10:00,SKBO,BOGOTA
31802,HK2033,725,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-02-06,2020-02-06,8:43:00,SKGO,CARTAGO
31803,HK5310,18600,Comercial,EFY,9057.0,Salida,2020-02-05,2020-02-05,14:00:00,SKMD,MEDELLIN
31804,HK5005,1100,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-02-05,2020-02-05,16:08:00,SKGO,CARTAGO
31805,N557AV,75500,Comercial,AVA,8516.0,Salida,2020-02-05,2020-02-05,14:15:00,SKBO,BOGOTA
31806,CCCPJ,70000,Comercial,ARE,4213.0,Salida,2020-02-05,2020-02-05,14:30:00,SKBO,BOGOTA
31807,HK5131,2800,Comercial,AEXPA,101.0,Salida,2020-02-06,2020-02-06,6:40:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
31808,N992AV,77000,Comercial,AVA,8504.0,Salida,2020-02-05,2020-02-05,15:51:00,SKBO,BOGOTA
31809,HK5310,18600,Comercial,EFY,9059.0,Salida,2020-02-05,2020-02-05,16:18:00,SKMD,MEDELLIN
31810,HK5292,22800,Comercial,EFY,9185.0,Salida,2020-02-05,2020-02-05,16:40:00,SKBO,BOGOTA
31811,N751AV,75500,Comercial,AVA,8518.0,Salida,2020-02-05,2020-02-05,19:50:00,SKBO,BOGOTA
31812,N992AV,77000,Comercial,AVA,9418.0,Salida,2020-02-05,2020-02-05,20:17:00,SKBO,BOGOTA
31813,HK5310,18600,Comercial,EFY,7783.0,Salida,2020-02-05,2020-02-05,19:05:00,SKRG,RIONEGRO
31814,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,8071.0,Salida,2020-02-05,2020-02-05,19:27:00,SKSM,SANTA MARTA
31815,HK5292,22800,Comercial,EFY,9189.0,Salida,2020-02-05,2020-02-05,19:33:00,SKBO,BOGOTA
31816,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8090.0,Salida,2020-02-05,2020-02-05,20:06:00,SKCG,CARTAGENA
31817,N557AV,75500,Comercial,AVA,9810.0,Salida,2020-02-05,2020-02-05,21:22:00,SKBO,BOGOTA
31818,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8135.0,Salida,2020-02-05,2020-02-05,20:43:00,SKBO,BOGOTA
31819,HK5005,1100,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-02-06,2020-02-06,9:28:00,SKGO,CARTAGO
31820,HK5310,18600,Comercial,EFY,9175.0,Salida,2020-02-06,2020-02-06,5:47:00,SKMD,MEDELLIN
31821,N446AV,77000,Comercial,AVA,9856.0,Salida,2020-02-06,2020-02-06,1:11:00,SKSP,SAN ANDRES
31822,HK5292,22800,Comercial,EFY,9105.0,Salida,2020-02-06,2020-02-06,5:40:00,SKBO,BOGOTA
31823,N446AV,77000,Comercial,AVA,8510.0,Salida,2020-02-06,2020-02-06,6:08:00,SKBO,BOGOTA
31824,N557AV,75500,Comercial,AVA,8538.0,Salida,2020-02-06,2020-02-06,7:31:00,SKBO,BOGOTA
31825,HK5159,18600,Comercial,EFY,9051.0,Salida,2020-02-06,2020-02-06,7:18:00,SKMD,MEDELLIN
31826,HK5131,2800,Comercial,AEXPA,101.0,Salida,2020-02-06,2020-02-06,8:15:00,SKUI,QUIBDO
31827,N411AV,77000,Comercial,AVA,9482.0,Salida,2020-02-06,2020-02-06,9:22:00,SKRG,RIONEGRO
31828,HK3274,2109,General,AIR,2.0,Salida,2020-02-06,2020-02-06,9:00:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
31829,HK5292,22800,Comercial,EFY,9107.0,Salida,2020-02-06,2020-02-06,8:38:00,SKBO,BOGOTA
31830,N446AV,77000,Comercial,AVA,8408.0,Salida,2020-02-06,2020-02-06,9:17:00,SKBO,BOGOTA
31831,HK5313,18600,Comercial,EFY,9053.0,Salida,2020-02-06,2020-02-06,10:15:00,SKMD,MEDELLIN
31832,N557AV,75500,Comercial,AVA,8512.0,Salida,2020-02-06,2020-02-06,10:35:00,SKBO,BOGOTA
31833,N535MA,9163,General,CARIBBEAN SUPPORT AND FLI,0.0,Salida,2020-02-06,2020-02-06,17:30:00,MNMG,MANAGUA AUGUSTO C SANDINO
31834,HK2033,725,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-02-06,2020-02-06,11:28:00,SKGO,CARTAGO
31835,HK5005,1100,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-02-06,2020-02-06,12:09:00,SKGO,CARTAGO
31836,HK3274,2109,General,AIR,2.0,Salida,2020-02-06,2020-02-06,11:30:00,SKMD,MEDELLIN
31837,HK5292,22800,Comercial,EFY,7751.0,Salida,2020-02-06,2020-02-06,11:32:00,SKBO,BOGOTA
31838,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-02-06,2020-02-06,11:49:00,SKCG,CARTAGENA
31839,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-02-06,2020-02-06,12:06:00,SKBO,BOGOTA
31840,N992AV,77000,Comercial,AVA,9806.0,Salida,2020-02-06,2020-02-06,12:27:00,SKBO,BOGOTA
31841,HK2399,1054,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-02-06,2020-02-06,12:44:00,SKGO,CARTAGO
31842,HK5005,1100,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-02-07,2020-02-07,9:42:00,SKGO,CARTAGO
31843,N726AV,75500,Comercial,AVA,8516.0,Salida,2020-02-06,2020-02-06,13:51:00,SKBO,BOGOTA
31844,HK5310,18600,Comercial,EFY,9057.0,Salida,2020-02-06,2020-02-06,14:20:00,SKMD,MEDELLIN
31845,CCCOZ,70000,Comercial,ARE,4213.0,Salida,2020-02-06,2020-02-06,14:36:00,SKBO,BOGOTA
